timestamp,offset
1504309249,-300
1504302406,-300
1504294128,-300
1504216956,-300
1504200580,-300
1504195359,-300
1504191455,-300
1504133147,-300
1504120455,-300
1504118688,-300
1504105685,-300
1504054816,-300
1504054116,-300
1504019207,-300
1503972107,-300
1503971508,-300
1503962132,-300
1503932673,-300
1503880391,-300
1503880363,-300
1503875382,-300
1503875359,-300
1503875317,-300
1503862362,-300
1503862196,-300
1503857822,-300
1503784277,-300
1503782088,-300
1503781012,-300
1503778957,-300
1503777977,-300
1503775451,-300
1503705691,-300
1503700988,-300
1503671136,-300
1503628063,-300
1503624932,-300
1503623420,-300
1503623408,-300
1503616548,-300
1503607722,-300
1503599171,-300
1503595838,-300
1503587317,-300
1503546002,-300
1503540093,-300
1503532059,-300
1503511246,-300
1503507832,-300
1503500846,-300
1503438661,-300
1503414657,-300
1503355542,-300
1503351377,-300
1503327967,-300
1503287361,-300
1503286203,-300
1503277765,-300
1503274728,-300
1503267758,-300
1503263624,-300
1503249007,-300
1503185683,-300
1503182862,-300
1503179454,-300
1503176706,-300
1503172084,-300
1503169863,-300
1503167503,-300
1503167387,-300
1503094107,-300
1503079584,-300
1503075456,-300
1503068659,-300
1503013175,-300
1502982414,-300
1502925275,-300
1502920833,-300
1502918191,-300
1502915489,-300
1502915465,-300
1502914028,-300
1502845201,-300
1502843654,-300
1502837350,-300
1502835828,-300
1502809513,-300
1502760866,-300
1502759062,-300
1502749322,-300
1502749136,-300
1502723028,-300
1502660898,-300
1502657365,-300
1502609560,-300
1502608382,-300
1502608191,-300
1502600714,-300
1502518747,-300
1502511019,-300
1502509478,-300
1502508375,-300
1502498966,-300
1502498043,-300
1502498011,-300
1502488851,-300
1502476051,-300
1502475044,-300
1502471139,-300
1502464416,-300
1502412697,-300
1502402210,-300
1502401872,-300
1502395705,-300
1502391841,-300
1502387679,-300
1502384340,-300
1502377573,-300
1502328506,-300
1502327070,-300
1502321641,-300
1502320269,-300
1502319739,-300
1502316449,-300
1502291238,-300
1502231014,-300
1502208390,-300
1502197755,-300
1502155171,-300
1502130177,-300
1502128795,-300
1502122497,-300
1502115453,-300
1502064986,-300
1502062461,-300
1502058789,-300
1501984010,-300
1501974712,-300
1501971045,-300
1501964748,-300
1501964411,-300
1501964071,-300
1501961123,-300
1501959693,-300
1501897985,-300
1501890901,-300
1501887307,-300
1501884037,-300
1501858962,-300
1501802991,-300
1501797500,-300
1501772206,-300
1501729226,-300
1501729215,-300
1501710834,-300
1501686122,-300
1501629494,-300
1501553772,-300
1501553324,-300
1501550590,-300
1501549255,-300
1501540704,-300
1501513050,-300
1501459007,-300
1501458339,-300
1501362108,-300
1501358378,-300
1501273806,-300
1501217138,-300
1501213656,-300
1501209431,-300
1501204262,-300
1501194140,-300
1501167849,-300
1501099263,-300
1501081372,-300
1501038703,-300
1501033870,-300
1501031130,-300
1501021842,-300
1501011691,-300
1500950114,-300
1500856240,-300
1500855202,-300
1500837567,-300
1500834617,-300
1500832073,-300
1500770606,-300
1500767988,-300
1500761290,-300
1500756237,-300
1500703700,-300
1500702168,-300
1500693905,-300
1500683756,-300
1500676187,-300
1500649991,-300
1500504716,-300
1500484074,-300
1500478334,-300
1500425212,-300
1500420151,-300
1500417179,-300
1500391175,-300
1500332132,-300
1500304251,-300
1500255215,-300
1500245695,-300
1500232451,-300
1500232090,-300
1500179423,-300
1500173164,-300
1500172960,-300
1500163980,-300
1500163582,-300
1500083834,-300
1500083038,-300
1500073200,-300
1500045005,-300
1499984432,-300
1499983810,-300
1499959531,-300
1499907223,-300
1499903848,-300
1499899768,-300
1499886539,-300
1499868355,-300
1499834902,-300
1499825761,-300
1499822778,-300
1499781435,-300
1499747974,-300
1499738335,-300
1499727330,-300
1499700312,-300
1499699619,-300
1499663018,-300
1499662783,-300
1499644346,-300
1499641533,-300
1499640643,-300
1499640316,-300
1499636849,-300
1499572241,-300
1499559637,-300
1499553378,-300
1499549702,-300
1499549262,-300
1499492502,-300
1499472574,-300
1499470162,-300
1499465159,-300
1499440441,-300
1499381328,-300
1499354249,-300
1499310418,-300
1499306816,-300
1499295448,-300
1499266818,-300
1499234249,-300
1499229467,-300
1499216467,-300
1499202668,-300
1499195381,-300
1499140484,-300
1499128582,-300
1499122904,-300
1499045905,-300
1499044452,-300
1499031565,-300
1498976040,-300
1498965632,-300
1498961452,-300
1498960701,-300
1498946004,-300
1498945990,-300
1498944658,-300
1498944598,-300
1498944045,-300
1498860985,-300
1498787890,-300
1498787700,-300
1498706845,-300
1498697280,-300
1498690795,-300
1498687762,-300
1498684797,-300
1498676249,-300
1498672914,-300
1498670900,-300
1498670712,-300
1498663325,-300
1498618720,-300
1498618398,-300
1498617291,-300
1498601448,-300
1498600927,-300
1498600646,-300
1498576640,-300
1498535527,-300
1498534982,-300
1498525817,-300
1498521449,-300
1498518487,-300
1498486955,-300
1498454380,-300
1498454341,-300
1498442248,-300
1498438454,-300
1498433417,-300
1498424526,-300
1498423979,-300
1498420583,-300
1498373137,-300
1498371291,-300
1498355111,-300
1498350905,-300
1498350182,-300
1498345902,-300
1498344157,-300
1498342029,-300
1498341616,-300
1498341149,-300
1498328035,-300
1498327527,-300
1498274393,-300
1498274382,-300
1498271573,-300
1498264592,-300
1498249084,-300
1498243181,-300
1498189136,-300
1498173796,-300
1498142396,-300
1498140457,-300
1498088756,-300
1498088435,-300
1498087988,-300
1498086428,-300
1498058173,-300
1497993245,-300
1497973245,-300
1497914981,-300
1497885447,-300
1497847303,-300
1497846600,-300
1497845143,-300
1497821260,-300
1497813403,-300
1497749555,-300
1497743058,-300
1497723051,-300
1497708780,-300
1497673278,-300
1497667929,-300
1497661812,-300
1497659015,-300
1497656457,-300
1497653938,-300
1497653751,-300
1497650359,-300
1497647980,-300
1497587498,-300
1497576613,-300
1497573363,-300
1497563200,-300
1497554284,-300
1497552437,-300
1497540033,-300
1497482271,-300
1497481994,-300
1497455648,-300
1497393696,-300
1497368007,-300
1497309169,-300
1497276288,-300
1497243144,-300
1497239946,-300
1497226659,-420
1497214977,-420
1497214459,-420
1497162952,-420
1497149326,-420
1497142151,-420
1497132886,-420
1497132759,-420
1497127254,-420
1497126195,-420
1497126124,-420
1497080224,-420
1497076955,-420
1497071493,-420
1497069577,-420
1497066988,-420
1497050468,-300
1497050444,-300
1497041505,-300
1497020847,-300
1496980933,-300
1496971165,-300
1496965865,-300
1496965767,-300
1496964708,-300
1496937219,-300
1496877694,-300
1496848395,-300
1496805789,-300
1496796807,-300
1496793888,-300
1496762476,-300
1496701043,-300
1496698708,-300
1496697109,-300
1496675725,-300
1496637706,-300
1496632650,-300
1496620848,-360
1496619973,-360
1496613045,-360
1496610850,-360
1496606165,-360
1496604836,-360
1496603933,-360
1496603920,-360
1496599696,-360
1496562312,-360
1496552395,-360
1496550848,-360
1496547617,-360
1496543597,-360
1496527986,-360
1496521966,-360
1496516135,-360
1496510205,-360
1496473381,-360
1496469034,-360
1496459950,-300
1496458233,-300
1496451365,-300
1496451364,-300
1496449075,-300
1496447007,-300
1496445690,-300
1496444942,-300
1496439154,-300
1496412371,-300
1496372129,-300
1496367654,-300
1496364498,-300
1496364211,-300
1496361344,-300
1496360568,-300
1496360543,-300
1496357581,-300
1496329714,-300
1496282822,-300
1496278146,-300
1496272149,-300
1496244308,-300
1496205408,-300
1496193624,-300
1496190722,-300
1496186969,-300
1496166691,-300
1496165724,-300
1496164570,-300
1496157461,-300
1496113593,-300
1496107457,-300
1496102712,-300
1496097527,-300
1496093374,-300
1496079287,-300
1496026179,-300
1496025435,-300
1496013893,-300
1496011580,-300
1496011035,-300
1496010685,-300
1496010197,-300
1496010172,-300
1496008064,-300
1496007165,-300
1496005477,-300
1496004181,-300
1496003900,-300
1496002609,-300
1496002340,-300
1496002330,-300
1495997816,-300
1495927199,-300
1495918980,-300
1495912805,-300
1495909089,-300
1495857343,-300
1495857153,-300
1495850982,-300
1495850199,-300
1495658566,-300
1495656013,-300
1495653392,-300
1495647314,-300
1495572614,-300
1495567444,-300
1495494145,-300
1495468321,-300
1495424933,-300
1495415798,-300
1495413478,-300
1495342020,-300
1495326671,-300
1495324872,-300
1495320929,-300
1495265430,-300
1495261688,-300
1495249649,-300
1495235477,-300
1495233446,-300
1495208014,-300
1495153181,-300
1495142557,-300
1495142522,-300
1495142448,-300
1495138970,-300
1495117480,-300
1495074767,-300
1495071049,-300
1495068985,-300
1495061505,-300
1495035315,-300
1494990495,-300
1494982320,-300
1494901338,-300
1494900510,-300
1494889909,-300
1494889385,-300
1494821586,-300
1494802052,-300
1494797132,-300
1494793536,-300
1494790609,-300
1494790163,-300
1494784904,-300
1494726289,-300
1494723868,-300
1494721845,-300
1494715297,-300
1494714634,-300
1494713036,-300
1494709565,-300
1494704250,-300
1494697138,-300
1494694385,-300
1494629208,-300
1494604057,-300
1494558744,-300
1494554038,-300
1494552365,-300
1494545772,-300
1494514185,-300
1494461288,-300
1494460099,-300
1494429890,-300
1494394751,-300
1494374434,-300
1494374033,-300
1494283704,-300
1494257803,-300
1494220911,-300
1494220629,-300
1494196800,-300
1494196610,-300
1494125979,-300
1494115628,-300
1494113094,-300
1494110678,-300
1494108790,-300
1494107275,-300
1494101873,-300
1494046904,-300
1494028101,-300
1494020867,-300
1493997985,-300
1493940327,-300
1493911057,-300
1493767257,-300
1493737638,-300
1493680798,-300
1493651831,-300
1493592764,-300
1493586544,-300
1493586022,-300
1493581935,-300
1493562807,-240
1493528027,-240
1493514280,-240
1493508350,-240
1493500033,-240
1493498898,-240
1493495419,-240
1493488234,-240
1493450192,-240
1493445113,-240
1493432600,-240
1493431472,-240
1493428520,-240
1493422029,-240
1493417601,-240
1493412519,-240
1493411599,-240
1493409151,-240
1493405710,-240
1493404701,-240
1493364844,-240
1493358045,-240
1493345256,-240
1493333120,-240
1493325722,-240
1493322751,-240
1493318471,-240
1493317519,-240
1493316665,-240
1493313231,-240
1493303996,-240
1493265054,-240
1493265026,-240
1493259215,-240
1493254783,-240
1493246882,-240
1493241724,-240
1493222594,-300
1493160822,-300
1493133531,-300
1493076433,-300
1493046718,-300
1493000216,-300
1492993740,-300
1492988575,-300
1492925346,-300
1492924691,-300
1492924395,-300
1492918003,-300
1492903477,-300
1492898568,-300
1492895298,-300
1492894930,-300
1492894915,-300
1492891953,-300
1492890145,-300
1492823418,-300
1492814568,-300
1492799544,-300
1492799350,-300
1492794221,-300
1492787624,-300
1492727820,-300
1492700569,-300
1492652302,-300
1492651731,-300
1492651442,-300
1492643565,-300
1492614406,-300
1492558381,-300
1492528386,-300
1492525621,-300
1492473879,-300
1492468555,-300
1492442020,-300
1492400534,-300
1492396627,-300
1492386427,-300
1492373272,-300
1492368810,-300
1492366826,-300
1492291432,-300
1492290393,-300
1492289517,-300
1492202439,-300
1492182231,-300
1492117169,-300
1492096259,-300
1492038877,-300
1492012364,-300
1491956552,-300
1491949600,-300
1491947493,-300
1491923265,-300
1491881681,-300
1491872928,-300
1491867203,-300
1491849467,-300
1491835160,-300
1491790587,-300
1491787995,-300
1491778501,-300
1491772783,-300
1491769269,-300
1491762178,-300
1491698394,-300
1491683150,-300
1491627441,-300
1491600320,-300
1491579310,-300
1491577594,-300
1491500044,-300
1491498791,-300
1491496466,-300
1491495611,-300
1491448584,-300
1491444921,-300
1491433502,-300
1491404704,-300
1491347598,-300
1491318442,-300
1491263654,-300
1491261778,-300
1491230766,-300
1491230747,-300
1491186370,-300
1491171457,-300
1491170343,-300
1491121514,-300
1491118334,-300
1491103615,-420
1491092595,-420
1491091715,-420
1491090482,-420
1491003372,-420
1491001978,-420
1490996973,-420
1490913974,-420
1490910643,-420
1490908586,-420
1490907804,-420
1490907346,-420
1490905332,-420
1490901725,-420
1490844534,-420
1490835934,-420
1490823605,-420
1490823279,-420
1490821505,-420
1490811863,-420
1490807907,-420
1490744361,-420
1490742864,-420
1490738176,-420
1490730715,-420
1490730703,-420
1490725260,-420
1490721978,-420
1490667516,-420
1490667499,-420
1490659261,-420
1490651714,-420
1490645597,-420
1490638007,-420
1490637996,-420
1490587905,-420
1490576179,-420
1490554248,-420
1490491736,-420
1490486164,-420
1490482833,-420
1490481520,-420
1490480711,-420
1490476128,-420
1490430050,-420
1490424958,-420
1490407313,-300
1490407295,-300
1490402430,-300
1490368388,-300
1490311978,-300
1490281560,-300
1490231369,-300
1490224713,-300
1490195692,-300
1490191930,-300
1490153294,-300
1490138037,-300
1490136690,-300
1490135191,-300
1490109222,-300
1490069177,-300
1490060861,-300
1490057769,-300
1490021536,-300
1489971200,-300
1489966586,-300
1489948846,-420
1489943099,-420
1489940800,-420
1489939884,-420
1489884077,-420
1489878106,-420
1489873612,-420
1489870323,-420
1489862291,-420
1489812040,-420
1489811809,-420
1489805161,-420
1489804966,-420
1489804702,-420
1489802787,-420
1489798642,-420
1489793611,-420
1489793601,-420
1489784416,-420
1489724581,-420
1489716926,-420
1489714721,-420
1489711403,-420
1489710256,-420
1489709792,-420
1489706619,-420
1489656583,-420
1489643108,-420
1489630951,-420
1489608599,-300
1489605069,-300
1489590071,-300
1489544799,-300
1489505669,-300
1489445139,-300
1489417516,-300
1489377992,-300
1489363779,-300
1489353156,-300
1489298661,-360
1489279652,-360
1489264471,-360
1489262589,-360
1489262395,-360
1489118825,-360
1489115728,-360
1489107931,-360
1489103621,-360
1489076492,-360
1489020304,-360
1488990326,-360
1488956974,-360
1488952830,-360
1488938189,-360
1488934643,-360
1488933388,-360
1488925421,-360
1488907170,-360
1488905730,-360
1488858486,-360
1488858450,-360
1488854743,-360
1488850383,-360
1488816514,-360
1488669952,-360
1488666738,-360
1488665937,-360
1488656578,-360
1488592340,-360
1488557616,-360
1488511169,-360
1488497906,-360
1488472934,-360
1488415950,-360
1488388485,-360
1488328449,-360
1488328130,-360
1488301301,-360
1488245471,-360
1488212446,-360
1488209196,-360
1488141805,-360
1488140291,-360
1487973280,-360
1487955616,-360
1487955590,-360
1487920630,-360
1487910832,-360
1487896285,-360
1487869268,-360
1487815524,-360
1487811029,-360
1487810037,-360
1487783905,-360
1487721785,-360
1487716799,-360
1487624088,-360
1487623466,-360
1487622312,-360
1487554140,-360
1487546186,-360
1487533764,-360
1487477578,-360
1487458599,-360
1487456259,-360
1487450172,-360
1487385616,-360
1487384301,-360
1487374619,-360
1487351634,-360
1487297396,-360
1487292335,-360
1487288147,-360
1487265668,-360
1487200266,-360
1487177637,-360
1487136397,-360
1487134686,-360
1487132273,-360
1487121412,-360
1487111467,-360
1487087160,-360
1487033336,-360
1487032540,-360
1487003953,-360
1486938100,-360
1486929607,-360
1486883404,-360
1486878219,-360
1486868779,-360
1486863627,-360
1486861167,-360
1486854455,-360
1486851917,-360
1486846714,-360
1486772754,-360
1486769128,-360
1486746499,-360
1486682467,-360
1486660400,-360
1486602285,-360
1486594422,-360
1486573715,-360
1486531789,-360
1486527433,-360
1486527428,-360
1486513592,-360
1486513369,-360
1486487657,-360
1486438203,-360
1486433267,-360
1486428345,-360
1486405554,-360
1486288565,-360
1486268535,-360
1486267732,-360
1486254755,-360
1486254695,-360
1486253741,-360
1486252818,-360
1486245668,-360
1486237595,-360
1486183581,-360
1486177104,-360
1486162413,-360
1486137275,-360
1486082122,-360
1486053331,-360
1485990175,-360
1485967014,-360
1485918304,-360
1485914884,-360
1485911816,-360
1485903342,-360
1485901978,-360
1485899341,-360
1485827468,-360
1485826050,-360
1485791726,-360
1485757257,-360
1485733807,-360
1485728449,-360
1485662915,-360
1485659731,-360
1485643520,-360
1485638494,-360
1485629324,-360
1485557937,-360
1485542454,-360
1485472652,-360
1485458451,-360
1485453742,-360
1485447384,-360
1485400140,-360
1485390159,-360
1485364088,-360
1485304472,-360
1485301683,-360
1485300181,-360
1485298644,-360
1485273363,-360
1485223794,-360
1485219158,-360
1485214514,-360
1485213528,-360
1485187416,-360
1485148420,-360
1485145268,-360
1485126635,-300
1485126413,-300
1485122822,-300
1485119913,-300
1485118817,-300
1485117899,-300
1485116923,-300
1485115183,-300
1485111845,-300
1485107603,-300
1485107150,-300
1485049392,-300
1485040744,-300
1485039847,-300
1485030030,-300
1485029957,-300
1485026389,-300
1485020762,-300
1484975587,-300
1484972870,-300
1484963099,-300
1484961189,-300
1484959667,-300
1484958837,-300
1484958516,-300
1484956830,-300
1484954885,-300
1484953384,-300
1484951775,-300
1484951348,-300
1484949834,-300
1484949490,-300
1484946094,-300
1484945006,-300
1484943634,-300
1484942669,-300
1484939957,-300
1484898590,-300
1484896353,-300
1484896340,-300
1484868958,-300
1484868893,-300
1484863762,-300
1484852935,-300
1484849154,-300
1484844262,-300
1484786273,-300
1484783307,-300
1484782325,-300
1484781832,-300
1484781280,-300
1484780751,-300
1484780545,-300
1484779834,-300
1484779413,-300
1484778978,-300
1484778760,-300
1484768683,-300
1484762665,-300
1484748256,-300
1484692357,-300
1484692061,-300
1484675705,-300
1484665009,-300
1484664788,-300
1484629371,-300
1484622751,-300
1484608251,-360
1484518659,-360
1484517595,-360
1484516698,-360
1484456286,-360
1484453071,-360
1484446845,-360
1484446709,-360
1484432832,-360
1484428911,-360
1484389663,-360
1484387784,-360
1484380918,-360
1484369355,-360
1484366351,-360
1484343338,-300
1484341957,-300
1484320628,-300
1484271221,-300
1484262598,-300
1484261973,-300
1484260355,-300
1484259721,-300
1484247787,-300
1484245147,-300
1484234669,-300
1484173444,-300
1484159592,-300
1484158087,-300
1484155136,-300
1484146743,-300
1484084224,-300
1484076064,-300
1484073573,-300
1484072358,-300
1484060853,-300
1483992937,-300
1483988652,-300
1483984071,-300
1483971359,-300
1483929386,-300
1483925151,-300
1483911895,-360
1483907786,-360
1483663038,-360
1483632107,-360
1483578598,-360
1483574010,-360
1483573381,-360
1483544696,-360
1483488315,-360
1483487684,-360
1483458442,-360
1483418784,-360
1483410028,-360
1483408837,-360
1483406638,-360
1483402054,-360
1483391678,-360
1483391363,-360
1483320765,-360
1483259572,-360
1483255467,-360
1483244582,-360
1483240043,-360
1483219805,-360
1483217972,-360
1483177611,-360
1483165325,-360
1483083054,-360
1483082962,-360
1483069355,-360
1483061511,-360
1483057153,-360
1483052917,-360
1482994076,-360
1482968091,-360
1482965583,-360
1482954913,-360
1482954857,-360
1482951700,-360
1482950545,-360
1482949203,-360
1482859393,-360
1482815421,-360
1482793962,-360
1482780032,-360
1482779833,-360
1482731705,-360
1482708588,-360
1482647133,-360
1482620561,-360
1482551708,-360
1482542176,-360
1482513031,-360
1482507902,-360
1482461954,-360
1482461144,-360
1482458010,-360
1482455874,-360
1482364173,-360
1482336184,-360
1482284850,-360
1482279428,-360
1482278755,-360
1482248601,-360
1482206276,-360
1482200089,-360
1482118451,-360
1482112228,-360
1482104420,-360
1482101168,-360
1482025813,-360
1482022317,-360
1482020109,-360
1481955350,-360
1481937533,-360
1481932515,-360
1481926274,-360
1481914565,-360
1481846478,-360
1481816374,-360
1481791666,-360
1481778759,-360
1481771696,-360
1481768169,-360
1481730643,-360
1481693581,-360
1481688097,-360
1481686694,-360
1481672262,-360
1481645990,-360
1481593193,-360
1481557211,-360
1481509824,-360
1481508327,-360
1481486072,-360
1481434847,-360
1481431821,-360
1481424099,-360
1481404426,-360
1481400494,-360
1481358804,-360
1481355104,-360
1481348862,-360
1481337234,-360
1481331892,-360
1481324349,-360
1481302884,-360
1481255927,-360
1481245289,-360
1481241740,-360
1481216022,-360
1481155499,-360
1481079040,-360
1481075043,-360
1481067003,-360
1481038647,-360
1480980610,-360
1480952980,-360
1480909093,-360
1480894752,-360
1480830483,-360
1480804466,-360
1480722549,-360
1480694652,-360
1480647504,-360
1480646845,-360
1480643492,-360
1480640181,-360
1480636404,-360
1480636016,-360
1480635691,-360
1480629630,-360
1480628219,-360
1480607051,-360
1480607035,-360
1480564369,-360
1480561092,-360
1480553249,-360
1480470699,-360
1480470041,-360
1480469480,-360
1480464711,-360
1480462259,-360
1480460292,-360
1480434257,-360
1480376936,-360
1480348289,-360
1480305336,-360
1480300874,-360
1480288539,-360
1480286573,-360
1480232358,-360
1480229576,-360
1480222222,-360
1480219687,-360
1480219416,-360
1480218899,-360
1480218637,-360
1480211017,-360
1480142636,-360
1480121636,-360
1480115831,-360
1480113733,-360
1480051129,-360
1480028438,-360
1480024265,-360
1479953390,-360
1479947567,-360
1479944885,-360
1479938897,-360
1479937817,-360
1479928741,-360
1479921579,-360
1479880505,-360
1479877685,-360
1479877670,-360
1479875786,-360
1479849857,-360
1479837652,-360
1479771157,-360
1479743972,-360
1479689671,-360
1479685905,-360
1479679873,-360
1479675898,-360
1479674255,-360
1479611148,-360
1479610473,-360
1479590109,-360
1479589249,-360
1479521767,-360
1479511356,-360
1479483661,-360
1479435353,-360
1479427662,-360
1479422847,-360
1479396792,-360
1479350279,-360
1479346270,-360
1479345953,-360
1479340098,-360
1479311717,-360
1479250834,-360
1479249435,-360
1479224681,-360
1479171261,-360
1479169055,-360
1479142391,-360
1479096193,-360
1479089752,-360
1479087176,-360
1479081693,-360
1479078990,-360
1479070801,-360
1479068667,-360
1479022789,-360
1478991237,-360
1478924435,-360
1478923280,-360
1478918151,-360
1478815277,-360
1478793985,-360
1478736964,-360
1478734602,-360
1478707136,-360
1478639842,-360
1478622012,-360
1478578421,-360
1478573015,-360
1478562332,-360
1478528865,-360
1478488545,-360
